src/__tests__/linting/AutomatedErrorResolution.test.ts(571,24): error TS2304: Cannot find name 'mockExecSync_'.
src/components/AstrologicalClock.tsx(115,77): error TS2339: Property 'exactLongitude' does not exist on type '{ sign?: string | undefined; degree?: number | undefined; longitude?: number | undefined; }'.
src/components/AstrologicalClock.tsx(126,35): error TS2339: Property 'exactLongitude' does not exist on type '{ sign?: string | undefined; degree?: number | undefined; longitude?: number | undefined; }'.
src/components/AstrologicalClock.tsx(127,33): error TS2339: Property 'isRetrograde' does not exist on type '{ sign?: string | undefined; degree?: number | undefined; longitude?: number | undefined; }'.
src/components/AstrologicalClock.tsx(288,52): error TS2339: Property 'isRetrograde' does not exist on type '{ sign?: string | undefined; degree?: number | undefined; longitude?: number | undefined; }'.
src/components/AstrologicalClock.tsx(297,51): error TS2345: Argument of type 'string | undefined' is not assignable to parameter of type 'ZodiacSign | undefined'.
  Type 'string' is not assignable to type 'ZodiacSign | undefined'.
src/components/AstrologicalClock.tsx(314,64): error TS2538: Type 'undefined' cannot be used as an index type.
src/components/AstrologyChart/AstrologyChart.migrated.tsx(112,9): error TS2304: Cannot find name 'setIsDaytime'.
src/components/CelestialDisplay/CelestialDisplay.tsx(85,7): error TS2304: Cannot find name 'drawZodiacWheel'.
src/components/CelestialDisplay/CelestialDisplay.tsx(126,9): error TS2304: Cannot find name 'drawCelestialBody'.
src/components/CelestialDisplay/CelestialDisplay.tsx(140,9): error TS2304: Cannot find name 'drawLunarNode'.
src/components/CelestialDisplay/CelestialDisplay.tsx(150,9): error TS2304: Cannot find name 'drawLunarNode'.
src/components/ChromeAPITest.tsx(25,36): error TS2339: Property 'url' does not exist on type 'Partial<unknown>'.
src/components/ChromeAPITest.tsx(26,62): error TS2339: Property 'url' does not exist on type 'Partial<unknown>'.
src/components/CookingMethods.tsx(974,40): error TS2345: Argument of type '{ name: string; category: string; }' is not assignable to parameter of type 'CookingMethod'.
  Type '{ name: string; category: string; }' is missing the following properties from type 'CookingMethod': id, element, intensity
src/components/CookingMethods.tsx(1362,58): error TS2345: Argument of type 'string' is not assignable to parameter of type 'LunarPhase | null | undefined'.
src/components/CookingMethods.tsx(1399,38): error TS2345: Argument of type '{ name: string; thermodynamics?: unknown; }' is not assignable to parameter of type 'Ingredient | UnifiedIngredient'.
  Type '{ name: string; thermodynamics?: unknown; }' is missing the following properties from type 'UnifiedIngredient': unifiedId, mappings, validationStatus, sources, and 3 more.
src/components/CookingMethods.tsx(1430,31): error TS2352: Conversion of type '({ alchemicalProperties: unknown; transformedElementalProperties: unknown; heat: unknown; entropy: unknown; reactivity: unknown; energy: unknown; gregsEnergy: number; matchReason: string; thermodynamicProperties: BasicThermodynamicProperties; ... 6 more ...; suitable_for: string[]; } | ... 16 more ... | { ...; })[]' to type 'ExtendedAlchemicalItem[]' may be a mistake because neither type sufficiently overlaps with the other. If this was intentional, convert the expression to 'unknown' first.
  Type '{ alchemicalProperties: unknown; transformedElementalProperties: unknown; heat: unknown; entropy: unknown; reactivity: unknown; energy: unknown; gregsEnergy: number; matchReason: string; thermodynamicProperties: BasicThermodynamicProperties; ... 6 more ...; suitable_for: string[]; } | ... 16 more ... | { ...; }' is not comparable to type 'ExtendedAlchemicalItem'.
    Type '{ gregsEnergy: number; matchReason: string; thermodynamicProperties: BasicThermodynamicProperties; heat: number; entropy: number; reactivity: number; id: string; ... 6 more ...; suitable_for: string[]; }' is missing the following properties from type 'ExtendedAlchemicalItem': transformedElementalProperties, dominantElement, dominantAlchemicalProperty, planetaryBoost, and 3 more.
src/components/CookingMethodsSection.tsx(103,16): error TS2304: Cannot find name 'calculateAstrologicalScore'.
src/components/CuisineRecommender.tsx(248,16): error TS2532: Object is possibly 'undefined'.
src/components/CuisineRecommender.tsx(248,45): error TS18048: 'sum' is possibly 'undefined'.
src/components/CuisineRecommender.tsx(248,51): error TS18048: 'val' is possibly 'undefined'.
src/components/CuisineRecommender.tsx(249,20): error TS2532: Object is possibly 'undefined'.
src/components/CuisineRecommender.tsx(249,49): error TS18048: 'sum' is possibly 'undefined'.
src/components/CuisineRecommender.tsx(249,64): error TS18048: 'val' is possibly 'undefined'.
src/components/CuisineRecommender.tsx(302,34): error TS2345: Argument of type 'number | undefined' is not assignable to parameter of type 'number'.
  Type 'undefined' is not assignable to type 'number'.
src/components/CuisineRecommender.tsx(303,33): error TS2345: Argument of type 'number | undefined' is not assignable to parameter of type 'number'.
  Type 'undefined' is not assignable to type 'number'.
src/components/CuisineRecommender.tsx(304,61): error TS2339: Property 'monica' does not exist on type '{ kalchm?: number | undefined; thermodynamicScore?: number | undefined; energyBalance?: number | undefined; }'.
src/components/CuisineRecommender.tsx(304,92): error TS2339: Property 'monica' does not exist on type '{ kalchm?: number | undefined; thermodynamicScore?: number | undefined; energyBalance?: number | undefined; }'.
src/components/CuisineRecommender.tsx(310,72): error TS2339: Property 'gregsEnergy' does not exist on type '{ kalchm?: number | undefined; thermodynamicScore?: number | undefined; energyBalance?: number | undefined; }'.
src/components/CuisineRecommender.tsx(311,35): error TS18048: 'recipeThermodynamics.kalchm' is possibly 'undefined'.
src/components/CuisineRecommender.tsx(329,50): error TS2345: Argument of type 'number | undefined' is not assignable to parameter of type 'number'.
  Type 'undefined' is not assignable to type 'number'.
src/components/CuisineRecommender.tsx(330,42): error TS18048: 'thermodynamics.entropy' is possibly 'undefined'.
src/components/CuisineRecommender.tsx(331,54): error TS18048: 'thermodynamics.reactivity' is possibly 'undefined'.
src/components/CuisineRecommender.tsx(365,75): error TS2345: Argument of type '{ kalchm?: number | undefined; monica?: number | undefined; gregsEnergy?: number | undefined; alchemicalProperties?: { Spirit?: number | undefined; Essence?: number | undefined; Matter?: number | undefined; Substance?: number | undefined; } | undefined; } | { ...; }' is not assignable to parameter of type 'ComprehensiveAlchemicalResult'.
  Type '{ kalchm?: number | undefined; monica?: number | undefined; gregsEnergy?: number | undefined; alchemicalProperties?: { Spirit?: number | undefined; Essence?: number | undefined; Matter?: number | undefined; Substance?: number | undefined; } | undefined; }' is missing the following properties from type 'ComprehensiveAlchemicalResult': elementalProperties, planetaryInfluences, recommendations, timestamp, cacheKey
src/components/CuisineRecommender.tsx(463,7): error TS2322: Type '{ categorizationAnalysis: { categoryHarmony: number; categoryCount: number; ingredientDistribution: { category: string | undefined; count: number; }[]; }; seasonalAnalysis: { seasonalHarmony: number; seasonalOptimization: string[]; }; ... 7 more ...; timestamp: string; }' is not assignable to type '{ categorizationAnalysis: { categoryHarmony: number; categoryCount: number; ingredientDistribution: { category: string; count: number; }[]; }; seasonalAnalysis: { seasonalHarmony: number; seasonalOptimization: string[]; }; ... 7 more ...; timestamp: string; }'.
  The types of 'categorizationAnalysis.ingredientDistribution' are incompatible between these types.
    Type '{ category: string | undefined; count: number; }[]' is not assignable to type '{ category: string; count: number; }[]'.
      Type '{ category: string | undefined; count: number; }' is not assignable to type '{ category: string; count: number; }'.
        Types of property 'category' are incompatible.
          Type 'string | undefined' is not assignable to type 'string'.
            Type 'undefined' is not assignable to type 'string'.
src/components/CuisineRecommender.tsx(855,15): error TS2322: Type '{ Fire: number; Water: number; Earth: number; Air: number; }' is not assignable to type 'number'.
src/components/CuisineRecommender.tsx(870,15): error TS2345: Argument of type 'unknown' is not assignable to parameter of type '{ kalchm?: number | undefined; thermodynamicScore?: number | undefined; energyBalance?: number | undefined; } | undefined'.
src/components/CuisineRecommender.tsx(1212,17): error TS2322: Type 'unknown' is not assignable to type 'Record<string, unknown> | undefined'.
src/components/CuisineRecommender.tsx(1251,65): error TS2339: Property 'systemHealth' does not exist on type '{ recipeIntelligence?: { compatibility?: number | undefined; optimization?: number | undefined; safetyScore?: number | undefined; } | undefined; ingredientIntelligence?: { analysis?: Record<...> | undefined; optimizationScore?: number | undefined; } | undefined; cuisineIntelligence?: { ...; } | undefined; }'.
src/components/CuisineRecommender.tsx(1254,61): error TS2339: Property 'systemHealth' does not exist on type '{ recipeIntelligence?: { compatibility?: number | undefined; optimization?: number | undefined; safetyScore?: number | undefined; } | undefined; ingredientIntelligence?: { analysis?: Record<...> | undefined; optimizationScore?: number | undefined; } | undefined; cuisineIntelligence?: { ...; } | undefined; }'.
src/components/CuisineRecommender.tsx(1264,65): error TS2339: Property 'overallScore' does not exist on type '{ recipeIntelligence?: { compatibility?: number | undefined; optimization?: number | undefined; safetyScore?: number | undefined; } | undefined; ingredientIntelligence?: { analysis?: Record<...> | undefined; optimizationScore?: number | undefined; } | undefined; cuisineIntelligence?: { ...; } | undefined; }'.
src/components/CuisineRecommender.tsx(1267,78): error TS2339: Property 'overallScore' does not exist on type '{ recipeIntelligence?: { compatibility?: number | undefined; optimization?: number | undefined; safetyScore?: number | undefined; } | undefined; ingredientIntelligence?: { analysis?: Record<...> | undefined; optimizationScore?: number | undefined; } | undefined; cuisineIntelligence?: { ...; } | undefined; }'.
src/components/CuisineRecommender.tsx(1277,65): error TS2339: Property 'performanceMetrics' does not exist on type '{ recipeIntelligence?: { compatibility?: number | undefined; optimization?: number | undefined; safetyScore?: number | undefined; } | undefined; ingredientIntelligence?: { analysis?: Record<...> | undefined; optimizationScore?: number | undefined; } | undefined; cuisineIntelligence?: { ...; } | undefined; }'.
src/components/CuisineRecommender.tsx(1290,54): error TS2339: Property 'recommendations' does not exist on type '{ recipeIntelligence?: { compatibility?: number | undefined; optimization?: number | undefined; safetyScore?: number | undefined; } | undefined; ingredientIntelligence?: { analysis?: Record<...> | undefined; optimizationScore?: number | undefined; } | undefined; cuisineIntelligence?: { ...; } | undefined; }'.
src/components/CuisineRecommender.tsx(1368,93): error TS2339: Property 'overallScore' does not exist on type '{ recipeIntelligence?: { compatibility?: number | undefined; optimization?: number | undefined; safetyScore?: number | undefined; } | undefined; ingredientIntelligence?: { analysis?: Record<...> | undefined; optimizationScore?: number | undefined; } | undefined; cuisineIntelligence?: { ...; } | undefined; }'.
